iso3,country,region,area,fuel,year,fuel_tons1,fuel_tons2,fuel_tons3,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2031,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2032,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2033,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2034,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2035,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2036,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2037,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2038,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2039,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2040,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2041,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2042,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2043,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2044,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2045,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2046,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2047,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2048,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2049,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Kerosene,2050,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2010,7083.56492,7083.56492,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2011,7240.22039,7240.22039,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2012,7397.434189,7397.434189,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2013,7555.513484,7555.513484,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2014,7714.885573,7714.885573,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2015,7875.769128,7875.769128,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2016,8038.014092,8038.014092,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2017,8201.200649,8201.200649,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2018,6273.647911,6273.647911,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2019,6396.341308,6396.341308,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2020,6518.678963,6518.678963,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2021,6640.495268,6640.495268,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2022,6761.79888,6761.79888,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2023,6882.683905,6882.683905,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2024,5836.106512,5836.106512,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2025,4749.230048,4749.230048,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2026,4829.460742,4829.460742,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2027,4909.515301,4909.515301,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2028,4989.393298,4989.393298,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2029,5069.098047,5069.098047,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2030,5148.623133,5148.623133,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2031,2613.981073,2613.981073,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2032,2653.54493,2653.54493,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2033,2692.978878,2692.978878,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2034,2732.258227,2732.258227,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2035,2771.371968,2771.371968,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2036,2810.33699,2810.33699,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2037,2849.19182,2849.19182,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2038,2887.994387,2887.994387,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2039,2926.875456,2926.875456,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2040,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2041,3001.873787,3001.873787,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2042,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2043,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2044,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2045,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2046,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2047,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2048,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2049,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Kerosene,2050,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2010,71440.27066,71440.27066,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2011,68637.67948,68637.67948,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2012,65573.52395,65573.52395,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2013,62237.1608,62237.1608,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2014,58618.84359,58618.84359,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2015,48947.84812,48947.84812,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2016,44545.75241,44545.75241,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2017,36751.00674,36751.00674,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2018,31577.78494,31577.78494,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2019,26041.22377,26041.22377,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2020,20127.63637,20127.63637,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2021,17280.49538,17280.49538,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2022,14238.71722,14238.71722,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2023,10996.31247,10996.31247,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2024,11320.52665,11320.52665,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2025,7767.991648,7767.991648,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2026,7993.825259,7993.825259,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2027,8224.482478,8224.482478,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2028,4230.008746,4230.008746,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2029,4350.24,4350.24,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2030,4472.94494,4472.94494,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2031,4598.125758,4598.125758,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2032,4725.758191,4725.758191,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2033,4855.785381,4855.785381,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2034,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2035,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2036,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2037,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2038,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2039,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2040,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2041,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2042,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2043,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2044,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2045,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2046,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2047,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2048,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2049,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Kerosene,2050,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2010,9953.256192,9953.256192,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2011,13151.43168,13151.43168,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2012,17371.2228,17371.2228,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2013,23485.56902,23485.56902,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2014,30219.27854,30219.27854,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2015,36796.06008,36796.06008,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2016,43986.73133,43986.73133,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2017,52736.83315,52736.83315,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2018,60354.64008,60354.64008,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2019,67585.49746,67585.49746,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2020,73239.42514,73239.42514,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2021,80361.46944,80361.46944,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2022,87963.7788,87963.7788,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2023,91142.16394,91142.16394,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2024,96945.0984,96945.0984,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2025,103037.7126,103037.7126,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2026,105165.1935,105165.1935,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2027,111659.1444,111659.1444,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2028,112226.1039,112226.1039,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2029,120686.1548,120686.1548,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2030,126199.2069,126199.2069,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2031,124754.1994,124754.1994,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2032,126568.944,126568.944,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2033,133073.6392,133073.6392,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2034,135760.5681,135760.5681,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2035,141507.0552,141507.0552,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2036,145195.662,145195.662,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2037,148842.121,148842.121,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2038,152433.8381,152433.8381,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2039,153478.6291,153478.6291,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2040,159451.6843,159451.6843,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2041,160241.0227,160241.0227,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2042,158010.3147,158010.3147,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2043,166812.2298,166812.2298,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2044,164040.4762,164040.4762,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2045,173126.3439,173126.3439,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2046,176166.4159,176166.4159,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2047,182435.3177,182435.3177,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2048,171674.5296,171674.5296,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2049,181177.2046,181177.2046,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Gas,2050,187375.2958,187375.2958,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2010,1590.653856,1590.653856,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2011,1625.831712,1625.831712,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2012,1661.134944,1661.134944,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2013,1696.632528,1696.632528,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2014,3464.840832,3464.840832,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2015,3537.095424,3537.095424,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2016,3609.96144,3609.96144,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2017,5524.875504,5524.875504,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2018,5635.129968,5635.129968,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2019,5745.335904,5745.335904,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2020,5855.222304,5855.222304,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2021,7952.853888,7952.853888,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2022,8098.130688,8098.130688,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2023,8242.906176,8242.906176,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2024,10484.24112,10484.24112,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2025,10664.65992,10664.65992,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2026,10844.8224,10844.8224,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2027,13229.50723,13229.50723,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2028,13444.75181,13444.75181,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2029,13659.52954,13659.52954,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2030,16186.12699,16186.12699,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2031,16435.55122,16435.55122,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2032,16684.31117,16684.31117,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2033,21770.04125,21770.04125,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2034,19633.40045,19633.40045,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2035,22403.77099,22403.77099,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2036,22718.76422,22718.76422,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2037,23032.86667,23032.86667,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2038,25940.60736,25940.60736,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2039,26289.84576,26289.84576,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2040,26630.55504,26630.55504,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2041,29659.84718,29659.84718,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2042,30017.04974,30017.04974,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2043,33125.07341,33125.07341,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2044,33493.17024,33493.17024,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2045,33849.63878,33849.63878,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2046,37043.53411,37043.53411,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2047,37403.23642,37403.23642,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2048,37749.3767,37749.3767,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2049,38081.87074,38081.87074,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Gas,2050,38400.6012,38400.6012,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2010,11063.66184,11063.66184,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2011,13700.41978,13700.41978,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2012,18847.87085,18847.87085,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2013,24305.5656,24305.5656,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2014,30087.28454,30087.28454,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2015,38793.56904,38793.56904,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2016,48014.38166,48014.38166,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2017,55017.61824,55017.61824,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2018,65236.89677,65236.89677,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2019,73096.2684,73096.2684,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2020,78342.72451,78342.72451,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2021,86921.65978,86921.65978,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2022,95921.49168,95921.49168,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2023,102063.6996,102063.6996,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2024,108462.3852,108462.3852,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2025,115126.8149,115126.8149,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2026,122063.9353,122063.9353,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2027,127432.873,127432.873,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2028,132982.075,132982.075,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2029,140669.3606,140669.3606,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2030,144637.1476,144637.1476,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2031,156945.272,156945.272,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2032,165546.4599,165546.4599,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2033,170101.3991,170101.3991,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2034,179218.0877,179218.0877,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2035,188655.493,188655.493,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2036,188969.6563,188969.6563,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2037,208510.7063,208510.7063,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2038,213961.0966,213961.0966,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2039,224595.6388,224595.6388,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2040,225098.8452,225098.8452,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2041,241516.5055,241516.5055,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2042,253042.9404,253042.9404,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2043,264915.2985,264915.2985,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2044,282908.93,282908.93,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2045,289704.9093,289704.9093,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2046,293547.6258,293547.6258,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2047,309708.8904,309708.8904,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2048,323201.7288,323201.7288,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2049,324093.444,324093.444,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Gas,2050,344651.726,344651.726,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2010,88868.35886,88868.35886,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2011,99809.97257,99809.97257,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2012,111672.1466,111672.1466,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2013,117952.0766,117952.0766,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2014,131448.327,131448.327,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2015,138715.3059,138715.3059,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2016,138613.6491,138613.6491,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2017,146130.3874,146130.3874,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2018,145412.2564,145412.2564,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2019,144105.5383,144105.5383,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2020,132680.118,132680.118,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2021,119585.52,119585.52,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2022,115190.6627,115190.6627,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2023,98971.94443,98971.94443,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2024,92328.66514,92328.66514,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2025,84734.961,84734.961,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2026,63444.25286,63444.25286,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2027,53171.02114,53171.02114,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2028,41750.78271,41750.78271,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2029,29123.10686,29123.10686,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2030,30453.47657,30453.47657,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2031,31825.05086,31825.05086,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2032,16618.82143,16618.82143,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2033,17345.36486,17345.36486,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2034,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2035,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2036,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2037,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2038,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2039,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2040,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2041,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2042,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2043,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2044,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2045,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2046,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2047,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2048,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2049,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Urban,Electricity,2050,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2010,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2011,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2012,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2013,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2014,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2015,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2016,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2017,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2018,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2019,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2020,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2021,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2022,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2023,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2024,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2025,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2026,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2027,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2028,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2029,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2030,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2031,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2032,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2033,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2034,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2035,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2036,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2037,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2038,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2039,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2040,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2041,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2042,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2043,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2044,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2045,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2046,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2047,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2048,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2049,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Rural,Electricity,2050,0,0,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Electricity,2010,79026.156,79026.156,1,,,
TZA,United Republic of Tanzania,ssa,Overall,Electricity,2011,101937.6471,101937.6471,1,,,
